strategy,symbol,hour,n,wins,total,avg,hit
opening_range_breakout,ZT,21,18,4,-318.99776785722406,-17.722098214290227,22.22222222222222
keltner_breakout,ZT,2,37,13,-319.6406249998863,-8.638935810807737,35.13513513513514
order_block,NG,5,15,5,-319.79017784937105,-21.31934518995807,33.33333333333333
support_resistance_bounce,ZN,20,28,4,-320.65535714257703,-11.451977040806323,14.285714285714285
fair_value_gap,GC,23,5,1,-321.0598493303442,-64.21196986606884,20.0
fair_value_gap,NG,9,52,17,-321.1838226181894,-6.17661197342672,32.69230769230769
donchian_breakout,ZB,20,9,3,-322.2249999999659,-35.80277777777399,33.33333333333333
order_block,6E,4,15,4,-322.7376389742176,-21.51584259828117,26.666666666666668
pivot_reversal,ZT,21,12,5,-326.8357142856087,-27.236309523800724,41.66666666666667
order_block,ZT,2,28,11,-327.68303571447655,-11.702965561231306,39.285714285714285
inside_bar_break,NG,14,83,28,-328.9661942618287,-3.9634481236364905,33.734939759036145
volume_spike_reversal,NG,21,12,3,-329.5744357245449,-27.464536310378744,25.0
fair_value_gap,CL,18,11,3,-329.7551014491267,-29.977736495375154,27.27272727272727
vol_regime_trend,ZN,23,5,1,-330.03749999996586,-66.00749999999317,20.0
support_resistance_bounce,ZT,19,23,5,-331.57589285736617,-14.416343167711572,21.73913043478261
order_block,6E,19,10,3,-331.7410340377421,-33.17410340377421,30.0
opening_range_breakout,ZF,15,22,6,-332.6875,-15.122159090909092,27.27272727272727
order_block,ZB,13,7,2,-334.1633928571389,-47.73762755101984,28.57142857142857
fair_value_gap,NG,23,90,34,-335.272030380813,-3.7252447820090335,37.77777777777778
vol_regime_trend,ZN,7,5,1,-335.6124999999915,-67.1224999999983,20.0
gap_fill,ZT,2,98,63,-337.49107142861203,-3.4437864431491025,64.28571428571429
donchian_breakout,ZN,20,14,4,-339.32500000002557,-24.237500000001827,28.57142857142857
pivot_reversal,CL,19,6,1,-339.5128143310547,-56.585469055175786,16.666666666666664
liquidity_sweep,CL,23,18,6,-341.36582401822227,-18.96476800101235,33.33333333333333
donchian_breakout,NG,20,13,2,-342.0032215118284,-26.30794011629449,15.384615384615385
opening_range_breakout,ZF,13,17,5,-342.430803571459,-20.14298844537994,29.411764705882355
opening_range_breakout,ZT,8,21,6,-342.8366071430602,-16.325552721098102,28.57142857142857
order_block,ZT,12,6,1,-343.29709821424916,-57.21618303570819,16.666666666666664
pivot_reversal,ZT,8,28,10,-344.567410713766,-12.30597895406307,35.714285714285715
opening_range_breakout,CL,16,14,3,-344.6623199462891,-24.61873713902065,21.428571428571427
volume_spike_reversal,ZT,1,13,2,-344.7845982144481,-26.521892170342163,15.384615384615385
bollinger_mean_reversion,ZN,13,5,1,-344.8750000000284,-68.97500000000568,20.0
pivot_reversal,ES,3,11,3,-344.9875000000001,-31.36250000000001,27.27272727272727
keltner_breakout,ZF,9,19,6,-347.7000000000255,-18.300000000001344,31.57894736842105
liquidity_sweep,ES,13,17,5,-349.01071428568844,-20.5300420168052,29.411764705882355
bollinger_squeeze_break,ZF,15,20,7,-349.0705357142775,-17.453526785713876,35.0
vol_spike_fade,ZB,6,11,4,-350.02857142856936,-31.820779220779034,36.36363636363637
vol_regime_trend,6E,15,9,2,-350.34143419266854,-38.926826021407614,22.22222222222222
pivot_reversal,ZT,19,13,4,-350.5305803572809,-26.963890796713915,30.76923076923077
vol_regime_trend,ZT,12,8,2,-350.6874999999602,-43.835937499995026,25.0
vol_spike_fade,6E,2,14,5,-352.70539177477144,-25.19324226962653,35.714285714285715
order_block,ZB,8,20,6,-353.48124999998583,-17.67406249999929,30.0
liquidity_sweep,ZT,1,5,1,-354.0392857142776,-70.80785714285551,20.0
bollinger_squeeze_break,NG,19,16,5,-355.8448905127484,-22.240305657046775,31.25
volume_spike_reversal,NG,2,11,2,-357.3391558647067,-32.48537780588243,18.181818181818183
support_resistance_bounce,ZN,13,11,1,-357.85892857140215,-32.532629870127465,9.090909090909092
inside_bar_break,6E,14,90,36,-357.86327577347794,-3.9762586197053102,40.0
donchian_breakout,ZF,15,6,1,-358.49375000001135,-59.748958333335224,16.666666666666664
vol_regime_trend,ZF,16,7,2,-359.7312500000369,-51.39017857143384,28.57142857142857
fair_value_gap,CL,23,21,6,-361.62576490134626,-17.220274519111726,28.57142857142857
donchian_breakout,ZT,15,7,2,-364.0812499999773,-52.0116071428539,28.57142857142857
volume_spike_reversal,ZF,14,8,2,-364.3196428569114,-45.539955357113925,25.0
narrow_range_break,CL,18,8,1,-368.40619070870133,-46.050773838587666,12.5
gap_fill,ZF,22,73,48,-369.466517857153,-5.061185176125384,65.75342465753424
fair_value_gap,ZN,1,43,16,-369.9727678573661,-8.60401785714805,37.2093023255814
opening_range_breakout,NG,0,20,4,-370.2840078898863,-18.514200394494317,20.0
opening_range_breakout,ZN,6,13,3,-370.59375,-28.50721153846154,23.076923076923077
fair_value_gap,ZT,23,45,16,-375.64553571410704,-8.3476785714246,35.55555555555556
fair_value_gap,CL,1,23,7,-377.1940261841532,-16.399740268876226,30.434782608695656
order_block,NG,6,15,4,-377.6492467744137,-25.17661645162758,26.666666666666668
inside_bar_break,CL,18,8,1,-378.4006975446389,-47.30008719307986,12.5
donchian_breakout,ZF,2,17,2,-380.98749999998586,-22.411029411763874,11.76470588235294
opening_range_breakout,NQ,2,10,2,-381.7500000000728,-38.17500000000728,20.0
vol_regime_trend,ZT,6,6,1,-382.05625000000566,-63.67604166666761,16.666666666666664
vol_regime_trend,ZB,15,8,2,-382.15000000001424,-47.76875000000178,25.0
vol_regime_trend,ZF,14,14,5,-383.18749999998283,-27.37053571428449,35.714285714285715
rsi2_extreme_reversion,ZF,4,12,2,-383.63749999999993,-31.969791666666662,16.666666666666664
liquidity_sweep,ZB,12,20,6,-383.72410714283285,-19.18620535714164,30.0
vol_spike_fade,6E,7,13,5,-384.52132272723105,-29.578563286710082,38.46153846153847
fair_value_gap,NQ,1,17,5,-385.95357142847797,-22.703151260498704,29.411764705882355
vol_regime_trend,ZN,16,5,0,-391.75,-78.35,0.0
pivot_reversal,ZN,15,13,4,-391.7723214285552,-30.13633241758117,30.76923076923077
pivot_reversal,ZB,16,11,3,-391.86785714287544,-35.624350649352316,27.27272727272727
volume_spike_reversal,ZB,20,21,10,-392.2794642857508,-18.679974489797658,47.61904761904761
pivot_reversal,ZB,18,16,5,-392.87946428572246,-24.554966517857654,31.25
volume_spike_reversal,NG,1,10,2,-393.30533614837856,-39.330533614837854,20.0
liquidity_sweep,ZT,21,11,3,-394.2140625001989,-35.83764204547263,27.27272727272727
volume_spike_reversal,ZB,8,19,6,-396.3812499999858,-20.86217105263083,31.57894736842105
fair_value_gap,CL,16,14,4,-397.9168352399088,-28.422631088564913,28.57142857142857
liquidity_sweep,NG,4,55,20,-402.28717476981336,-7.314312268542061,36.36363636363637
pivot_reversal,NG,12,35,11,-402.75207168032887,-11.507202048009397,31.428571428571427
gap_fill,ZF,21,38,22,-402.792410714306,-10.599800281955421,57.89473684210527
bollinger_squeeze_break,6E,20,36,13,-404.5100697451892,-11.236390826255255,36.11111111111111
vol_spike_fade,NG,2,19,8,-404.71210316255,-21.300637008555263,42.10526315789473
order_block,6E,12,6,1,-405.38712834293267,-67.56452139048878,16.666666666666664
keltner_breakout,6E,12,17,5,-407.10707881448997,-23.947475224381762,29.411764705882355
opening_range_breakout,6E,2,20,5,-407.53489138735875,-20.376744569367936,25.0
opening_range_breakout,ZF,22,17,4,-408.0000000001421,-24.00000000000836,23.52941176470588
gap_fill,ZT,19,93,61,-408.61830357138797,-4.393745199692344,65.59139784946237
inside_bar_break,NG,11,67,22,-408.7968474251878,-6.101445483958027,32.83582089552239
vol_regime_trend,ZF,6,5,1,-408.8375000000483,-81.76750000000966,20.0
order_block,ZF,18,7,2,-409.1497767855803,-58.449968112225754,28.57142857142857
volume_spike_reversal,6E,3,9,2,-409.69321892247626,-45.52146876916403,22.22222222222222
fair_value_gap,GC,19,6,1,-410.56707589284423,-68.42784598214071,16.666666666666664
fair_value_gap,ES,5,18,5,-410.7374999999546,-22.81874999999748,27.77777777777778
volume_spike_reversal,ZN,15,5,1,-411.0678571428186,-82.21357142856371,20.0
bollinger_mean_reversion,ZF,20,5,1,-411.45937500009666,-82.29187500001933,20.0
donchian_breakout,ZB,16,5,1,-411.5000000000029,-82.30000000000058,20.0
pivot_reversal,ZT,14,25,9,-412.59553571439125,-16.503821428575648,36.0
keltner_breakout,ZF,12,11,3,-412.69687499993745,-37.51789772726704,27.27272727272727
pivot_reversal,NG,7,38,12,-412.705910396576,-10.860681852541473,31.57894736842105
order_block,ZF,19,24,10,-412.77455357138797,-17.198939732141167,41.66666666666667
pivot_reversal,ZN,20,20,7,-412.82991071434856,-20.64149553571743,35.0
vol_spike_fade,ZB,5,5,1,-414.52499999998577,-82.90499999999716,20.0
pivot_reversal,ES,6,14,4,-414.6339285714222,-29.616709183673013,28.57142857142857
rsi2_extreme_reversion,NG,14,11,4,-415.192561340332,-37.74477830366655,36.36363636363637
vol_spike_fade,NG,23,30,13,-416.0366398675227,-13.86788799558409,43.333333333333336
order_block,ZF,16,6,1,-416.3691964285552,-69.39486607142587,16.666666666666664
donchian_breakout,ZF,12,6,1,-417.20000000003694,-69.53333333333948,16.666666666666664
donchian_breakout,ZF,10,10,2,-417.3125000000057,-41.73125000000057,20.0
support_resistance_bounce,ZB,0,34,4,-419.794642857153,-12.3469012605045,11.76470588235294
opening_range_breakout,ZT,19,16,4,-420.2723214284699,-26.26702008927937,25.0
rsi2_extreme_reversion,6E,13,15,1,-422.26187324523926,-28.150791549682616,6.666666666666667
liquidity_sweep,ZB,20,14,4,-424.2339285714164,-30.302423469386888,28.57142857142857
liquidity_sweep,NG,5,42,15,-424.97001070293487,-10.118333588165116,35.714285714285715
vol_regime_trend,6E,13,7,2,-425.69492645262005,-60.81356092180287,28.57142857142857
inside_bar_break,NG,4,93,37,-426.7113381521914,-4.588293958625714,39.784946236559136
bollinger_squeeze_break,6E,21,13,4,-427.49962115959454,-32.88458624304573,30.76923076923077
vol_spike_fade,ZB,15,6,1,-427.90892857141637,-71.31815476190273,16.666666666666664
keltner_breakout,ZT,18,19,6,-428.9812499999374,-22.577960526312495,31.57894736842105
opening_range_breakout,ZT,22,15,3,-431.14955357124586,-28.74330357141639,20.0
liquidity_sweep,NQ,4,7,1,-431.2785714286234,-61.61122448980335,14.285714285714285
fair_value_gap,ZN,5,37,13,-431.5254464284842,-11.662849903472546,35.13513513513514
donchian_breakout,ZF,8,13,1,-431.83750000002846,-33.21826923077142,7.6923076923076925
rsi2_extreme_reversion,ZT,16,5,0,-432.5,-86.5,0.0
order_block,ES,2,6,1,-434.7178571427987,-72.45297619046646,16.666666666666664
liquidity_sweep,ZN,15,19,6,-434.7544642856941,-22.881813909773374,31.57894736842105
pivot_reversal,ES,14,6,1,-437.2821428572014,-72.8803571428669,16.666666666666664
liquidity_sweep,ZB,5,10,2,-437.508928571459,-43.7508928571459,20.0
bollinger_squeeze_break,6E,12,6,1,-437.7233733109463,-72.95389555182437,16.666666666666664
pivot_reversal,ZB,12,21,6,-438.6383928571388,-20.887542517006608,28.57142857142857
pivot_reversal,ZN,13,17,5,-439.4933035714022,-25.85254726890601,29.411764705882355
pivot_reversal,ZT,1,9,2,-439.57611607150164,-48.841790674611296,22.22222222222222
donchian_breakout,ZF,22,6,1,-439.98125,-73.33020833333333,16.666666666666664
fair_value_gap,ZT,7,74,27,-441.8709821416959,-5.9712294884012955,36.486486486486484
liquidity_sweep,ZB,15,18,5,-443.0982142857082,-24.61656746031712,27.77777777777778
opening_range_breakout,NG,21,19,4,-444.6022275107075,-23.40011723740566,21.052631578947366
vol_regime_trend,ZB,23,9,2,-445.5499999999772,-49.50555555555302,22.22222222222222
fair_value_gap,ZT,12,55,19,-447.4321428567124,-8.135129870122043,34.54545454545455
keltner_breakout,ZN,23,22,7,-447.45937500007096,-20.339062500003227,31.818181818181817
opening_range_breakout,ZT,0,16,3,-448.17410714277594,-28.010881696423496,18.75
liquidity_sweep,ZT,3,27,10,-448.2187499997158,-16.600694444433916,37.03703703703704
opening_range_breakout,6E,21,23,6,-453.00245571130915,-19.695758943969963,26.08695652173913
keltner_breakout,NG,8,12,3,-455.0996209144655,-37.92496840953879,25.0
pivot_reversal,ZN,21,13,4,-456.5656249999147,-35.12043269230113,30.76923076923077
pivot_reversal,ZT,0,12,4,-456.80580357110375,-38.06715029759198,33.33333333333333
support_resistance_bounce,ZN,5,30,5,-457.49642857144477,-15.249880952381492,16.666666666666664
vol_regime_trend,ZB,14,7,1,-458.59999999998297,-65.51428571428328,14.285714285714285
gap_fill,ZT,0,144,98,-462.13839285722406,-3.2092943948418338,68.05555555555556
donchian_breakout,ZN,21,5,1,-462.2874999999801,-92.45749999999603,20.0
donchian_breakout,6E,9,10,1,-462.38490152359566,-46.23849015235957,10.0
vol_spike_fade,ZF,10,5,1,-463.30089285712455,-92.66017857142491,20.0
bollinger_squeeze_break,ZT,15,17,7,-464.0781250000284,-27.29871323529579,41.17647058823529
gap_fill,NQ,0,10,2,-464.40714285710135,-46.440714285710136,20.0
order_block,ZN,11,8,2,-464.52589285716726,-58.06573660714591,25.0
support_resistance_bounce,ZT,2,28,8,-465.5267857141639,-16.625956632648712,28.57142857142857
opening_range_breakout,ZF,23,24,7,-465.7879464286831,-19.40783110119513,29.166666666666668
order_block,ZT,19,15,5,-468.00602678592134,-31.20040178572809,33.33333333333333
liquidity_sweep,ZB,21,6,1,-468.08749999998577,-78.01458333333096,16.666666666666664
keltner_breakout,ES,0,7,1,-469.5375,-67.07678571428572,14.285714285714285
donchian_breakout,6E,11,5,1,-469.6341266632358,-93.92682533264716,20.0
inside_bar_break,ES,15,6,1,-469.87142857142214,-78.31190476190369,16.666666666666664
pivot_reversal,ZF,1,16,5,-469.90691964288965,-29.369182477680603,31.25
opening_range_breakout,NG,20,21,5,-470.63140860968997,-22.411019457604283,23.809523809523807
pivot_reversal,ZN,18,15,4,-472.1339285714022,-31.47559523809348,26.666666666666668
order_block,ZN,7,12,3,-472.4562499999858,-39.37135416666548,25.0
donchian_breakout,ZB,21,6,1,-472.7750000000028,-78.7958333333338,16.666666666666664
vol_regime_trend,NG,6,5,0,-472.99964332580475,-94.59992866516095,0.0
donchian_breakout,ZN,23,6,1,-474.12499999998295,-79.02083333333049,16.666666666666664
vol_spike_fade,ZB,19,10,3,-475.37321428566554,-47.53732142856656,30.0
support_resistance_bounce,ZT,5,23,3,-478.06026785708195,-20.785229037264433,13.043478260869565
volume_spike_reversal,CL,1,7,1,-478.51996329173755,-68.3599947559625,14.285714285714285
liquidity_sweep,ES,16,12,3,-479.81071428573387,-39.98422619047782,25.0
keltner_breakout,ZF,22,25,8,-482.83593750010516,-19.313437500004206,32.0
keltner_breakout,ZT,14,24,8,-483.0421875001818,-20.126757812507574,33.33333333333333
order_block,ZT,7,23,7,-485.0484374999147,-21.08906249999629,30.434782608695656
support_resistance_bounce,ZT,14,12,2,-485.1522321427759,-40.42935267856466,16.666666666666664
support_resistance_bounce,6E,8,11,1,-486.094253179136,-44.190386652648726,9.090909090909092
pivot_reversal,ZB,13,16,4,-486.2892857142776,-30.39308035714235,25.0
donchian_breakout,ZN,10,10,2,-487.06249999999153,-48.70624999999915,20.0
vol_spike_fade,ZT,10,8,2,-487.5321428570535,-60.941517857131686,25.0
opening_range_breakout,ZF,0,19,4,-488.08705357138797,-25.688792293230946,21.052631578947366
pivot_reversal,ZB,10,19,5,-489.6374999999574,-25.770394736839865,26.31578947368421
rsi2_extreme_reversion,ZT,4,9,1,-490.6625,-54.518055555555556,11.11111111111111
rsi2_extreme_reversion,ZF,6,5,0,-491.425,-98.285,0.0
support_resistance_bounce,NG,15,9,1,-491.5399620601091,-54.61555134001212,11.11111111111111
fair_value_gap,ZT,22,61,23,-491.84062499997157,-8.062961065573305,37.704918032786885
liquidity_sweep,ZB,4,17,3,-491.869642857153,-28.93350840336194,17.647058823529413
liquidity_sweep,ZT,20,14,4,-492.0754464286973,-35.14824617347838,28.57142857142857
liquidity_sweep,ZT,7,25,9,-493.2973214287257,-19.731892857149028,36.0
pivot_reversal,ZF,13,24,8,-493.36227678577916,-20.556761532740797,33.33333333333333
vol_regime_trend,ZT,7,9,2,-493.67499999985785,-54.852777777761986,22.22222222222222
bollinger_mean_reversion,ZF,8,9,3,-493.8109374998892,-54.86788194443213,33.33333333333333
narrow_range_break,NQ,0,29,6,-494.7428571428259,-17.06009852216641,20.689655172413794
keltner_breakout,ZB,22,21,7,-495.018749999946,-23.57232142856886,33.33333333333333
pivot_reversal,ZF,0,19,6,-495.76004464306016,-26.092633928582114,31.57894736842105
vol_regime_trend,NG,22,10,2,-496.59829292297,-49.659829292297005,20.0
rsi2_extreme_reversion,6E,15,15,2,-498.10849132537834,-33.207232755025224,13.333333333333334
keltner_breakout,ZF,6,19,6,-499.87968750001414,-26.30945723684285,31.57894736842105
bollinger_squeeze_break,ZT,19,13,3,-500.3370535716722,-38.4874656593594,23.076923076923077
keltner_breakout,NG,11,12,3,-501.59887323380406,-41.799906102817005,25.0
liquidity_sweep,ZT,15,25,8,-502.1341517858076,-20.085366071432304,32.0
opening_range_breakout,ZB,11,22,5,-503.0660714286121,-22.86663961039146,22.727272727272727
volume_spike_reversal,ZB,21,5,0,-504.3732142857508,-100.87464285715016,0.0
vol_spike_fade,ZT,1,19,7,-504.8281249998579,-26.569901315781994,36.84210526315789
pivot_reversal,6E,12,50,17,-504.86404805211157,-10.097280961042232,34.0
inside_bar_break,ES,14,7,1,-505.028571428578,-72.14693877551115,14.285714285714285
order_block,ZF,9,9,2,-505.3803571428328,-56.15337301587031,22.22222222222222
bollinger_squeeze_break,6E,7,9,2,-506.7341567925441,-56.30379519917157,22.22222222222222
order_block,ZT,21,29,12,-506.76026785693983,-17.47449199506689,41.37931034482759
vol_spike_fade,NG,4,8,2,-508.0275516782412,-63.50344395978015,25.0
support_resistance_bounce,ZT,0,41,8,-508.27455357138797,-12.396940331009462,19.51219512195122
vol_regime_trend,ZF,21,6,1,-508.731250000108,-84.78854166668467,16.666666666666664
opening_range_breakout,NG,18,16,4,-509.84118447983,-31.865074029989376,25.0
volume_spike_reversal,6E,0,5,0,-513.9880324262124,-102.79760648524248,0.0
liquidity_sweep,ZN,0,6,1,-514.0821428571387,-85.68035714285645,16.666666666666664
gap_fill,NG,19,19,7,-514.9460134506004,-27.102421760557917,36.84210526315789
order_block,ZB,6,16,4,-515.3160714286831,-32.207254464292696,25.0
opening_range_breakout,6E,9,22,5,-515.4851854527788,-23.431144793308125,22.727272727272727
vol_regime_trend,ZT,20,14,5,-516.2437499997953,-36.874553571413955,35.714285714285715
volume_spike_reversal,ZB,7,7,1,-517.3214285714306,-73.90306122449009,14.285714285714285
keltner_breakout,6E,8,23,6,-517.829455590226,-22.51432415609678,26.08695652173913
inside_bar_break,6E,9,83,30,-518.8233673095425,-6.250883943488464,36.144578313253014
gap_fill,ZT,3,49,25,-518.9129464284699,-10.590060131193264,51.02040816326531
support_resistance_bounce,ZN,21,25,5,-519.6383928570535,-20.78553571428214,20.0
liquidity_sweep,NQ,2,15,4,-520.6607142858704,-34.7107142857247,26.666666666666668
fair_value_gap,6E,1,111,41,-521.207638391932,-4.695564309837225,36.93693693693694
order_block,ZB,1,26,8,-522.6017857142919,-20.100068681318916,30.76923076923077
inside_bar_break,ZF,10,106,44,-522.6339285715725,-4.930508760109174,41.509433962264154
keltner_breakout,ZT,4,27,9,-523.2656250003695,-19.380208333347017,33.33333333333333
support_resistance_bounce,NG,7,15,1,-523.732792799842,-34.915519519989466,6.666666666666667
